ids,label,deathdate_days_diff_sim,deathdate_months_diff_sim,deathdate_years_diff_sim,gender_lev_sim,gender_jac_q3_sim,gender_jac_an_sim,gender_rel_jac_an_sim,gender_containment_sim,gender_exact_sim,work_cosine_tfidf_sim,work_lev_sim,work_jac_q3_sim,work_jac_an_sim,work_rel_jac_an_sim,work_containment_sim,work_exact_sim,name_lev_sim,name_jac_q3_sim,name_jac_an_sim,name_rel_jac_an_sim,name_containment_sim,name_exact_sim,birthdate_days_diff_sim,birthdate_months_diff_sim,birthdate_years_diff_sim
dbp_300_dnb_1205,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.15151515151515152,0.0,0.25,0.0,0.0,0.8061093757223143,0.8060301507537688,0.8057901085645356
dbp_23534_dnb_1205,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
dbp_2106_dnb_1207,1,0.999949998970567,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.2413793103448276,0.0,0.6666666666666666,0.0,0.0,0.9992834642029282,0.9992964824120603,1.0
dbp_38_dnb_1209,0,0.9803201830625925,0.9803939122649955,0.9806659505907627,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.10810810810810811,0.0,0.25,0.0,0.0,0.9408775417208747,0.9409045226130653,0.9408926417370326
dbp_40_dnb_1209,0,0.9980323124299618,0.9980304386750224,0.9978517722878625,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2941176470588235,0.1724137931034483,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9539567965236457,0.9539698492462312,0.9541616405307599
dbp_248_dnb_1209,0,0.9126129067363151,0.9125335720680394,0.9119226638023631,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.10810810810810811,0.0,0.25,0.0,0.0,0.9651076784900576,0.9650251256281407,0.9650180940892642
dbp_252_dnb_1209,0,0.9656228216463281,0.9656222023276634,0.9656283566058003,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09523809523809523,0.10526315789473684,0.0,0.25,0.0,0.0,0.9674355943284706,0.9674371859296482,0.9674306393244874
dbp_253_dnb_1209,0,0.8666737256355278,0.8666069829901522,0.8657357679914071,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.10526315789473684,0.0,0.25,0.0,0.0,0.9036837204387709,0.9036180904522613,0.9034981905910736
dbp_281_dnb_1209,0,0.8173844755627322,0.8173679498657117,0.8174006444683136,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.1111111111111111,0.0,0.25,0.0,0.0,0.8102533961155175,0.810251256281407,0.8094089264173703
dbp_21101_dnb_1211,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.9884759910977857,0.9884422110552764,0.9879372738238842
dbp_2140_dnb_1213,1,0.9998441144376502,0.9999104744852283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23809523809523814,0.3125,0.0,0.6666666666666666,0.0,0.0,0.9997523493788922,0.9997989949748743,1.0
dbp_2144_dnb_1215,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31818181818181823,0.26666666666666666,0.5,0.5,1.0,0.0,1.0,1.0,1.0
dbp_23129_dnb_1215,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13636363636363635,0.03125,0.0,0.0,0.0,0.0,0.8818112175825337,0.8818090452261307,0.8817852834740652
dbp_74_dnb_1216,0,0.8716061801272379,0.8715308863025962,0.8711063372717508,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.07692307692307693,0.0,0.3333333333333333,0.0,0.0,0.8592254809375062,0.8591959798994975,0.8588661037394452
dbp_312_dnb_1216,0,0.9146864788392702,0.9146821844225604,0.9151450053705693,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.04,0.0,0.25,0.0,0.0,0.9118859090098598,0.9119597989949748,0.9119420989143546
dbp_76_dnb_1217,0,0.8532410961402146,0.8531781557743957,0.8528464017185822,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666666666666665,0.1,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8383931106899216,0.838391959798995,0.8383594692400482
dbp_282_dnb_1217,0,0.9752906677490419,0.975290957923008,0.9752953813104189,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,0.08333333333333333,0.0,0.25,0.0,0.0,0.9731480686553562,0.9731658291457287,0.9734620024125452
dbp_2156_dnb_1218,1,0.9992999855879385,0.9993733213965981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11111111111111116,0.14705882352941177,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9989367533333774,0.9989949748743718,1.0
dbp_6785_dnb_1218,0,0.9627433505983947,0.9627573858549686,0.9634801288936627,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0.9941620493584198,0.9941708542713568,0.9951749095295537
dbp_2158_dnb_1219,1,0.999535284549976,0.9995523724261415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18918918918918914,0.16981132075471697,0.0,0.25,0.0,0.0,0.9995377188405988,0.9995979899497487,1.0
dbp_40_dnb_1221,0,0.9872879735759266,0.9872873769024172,0.9871106337271751,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46153846153846156,0.16,0.0,0.3333333333333333,0.0,0.0,0.9708366628583505,0.9708542713567839,0.971049457177322
dbp_15814_dnb_1222,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.32142857142857145,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9993429003519941,0.9993969849246231,1.0
dbp_2173_dnb_1224,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.2727272727272727,0.5,0.5,1.0,0.0,1.0,1.0,1.0
dbp_2210_dnb_1226,1,0.9995323433129506,0.9995523724261415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.030303030303030304,0.0,0.0,0.0,0.0,0.9993528063768384,0.9993969849246231,1.0
dbp_97_dnb_1227,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.17391304347826086,0.0,0.25,0.0,0.0,0.9573974891529028,0.9573869346733669,0.9577804583835947
dbp_25969_dnb_1227,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.9964107169980783,0.9963819095477386,0.9963811821471653
dbp_16688_dnb_1231,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.8928300192176882,0.8928643216080402,0.893848009650181
dbp_39_dnb_1232,0,0.7994576358925036,0.799373321396598,0.799140708915145,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.17857142857142858,0.25,0.25,0.5,0.0,-1.0,-1.0,-1.0
dbp_40_dnb_1232,0,0.905286285305874,0.9052820053715309,0.9054779806659505,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,0.14814814814814814,0.0,0.25,0.0,0.0,0.8526478804408841,0.8526633165829146,0.8528347406513872
dbp_247_dnb_1232,0,0.9644080907548096,0.9644583706356311,0.9645542427497314,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.10714285714285714,0.0,0.25,0.0,0.0,0.9661180930241773,0.9661306532663316,0.9662243667068757
dbp_2227_dnb_1232,1,0.9989617433300098,0.9990152193375111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.32142857142857145,0.5,0.5,0.6666666666666666,0.0,0.9992768601863653,0.9992964824120603,1.0
dbp_2238_dnb_1234,1,0.9989293897227296,0.9990152193375111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.3448275862068966,0.25,0.25,0.5,0.0,0.999607061014509,0.9996984924623116,1.0
dbp_276_dnb_1235,0,0.9001214730891518,0.9001790510295434,0.9011815252416756,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.03333333333333333,0.0,0.25,0.0,0.0,0.9194144878915356,0.919497487437186,0.9203860072376358
dbp_11258_dnb_1235,0,0.6229334133349804,0.6229185317815578,0.6229860365198712,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.5803015393962607,0.5803015075376885,0.5802171290711701
dbp_76_dnb_1238,0,0.8890330095031368,0.8889883616830797,0.8893662728249194,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.047619047619047616,0.0,0.25,0.0,0.0,0.8507096015796808,0.850753768844221,0.8516284680337756
dbp_2259_dnb_1238,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,0.18421052631578946,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0
dbp_15899_dnb_1240,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42105263157894735,0.4583333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9993561083851198,0.9993969849246231,1.0
dbp_347_dnb_1241,0,0.9041127317327121,0.9041181736794986,0.9044038668098818,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.02702702702702703,0.0,0.25,0.0,0.0,0.9127015050553746,0.9127638190954774,0.9131483715319663
dbp_2271_dnb_1241,1,0.9994235175430083,0.9994628469113698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.1724137931034483,0.0,0.25,0.0,0.0,0.9990027934990061,0.9990954773869347,1.0
dbp_116_dnb_1243,0,0.9608697826131715,0.9608773500447627,0.9613319011815252,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3125,0.1,0.0,0.25,0.0,0.0,0.9206032108728529,0.9206030150753769,0.9215922798552473
dbp_2288_dnb_1246,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0625,0.1,0.25,0.25,0.5,0.0,-1.0,-1.0,-1.0
dbp_2293_dnb_1248,1,0.9999970587629745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.32142857142857145,0.25,0.25,0.5,0.0,0.9992042160041738,0.9992964824120603,1.0
dbp_17976_dnb_1248,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.9913751543688871,0.9914572864321608,0.991556091676719
dbp_136_dnb_1249,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4666666666666667,0.17857142857142858,0.0,0.3333333333333333,0.0,0.0,0.9574305092357172,0.9574874371859297,0.9577804583835947
dbp_181_dnb_1250,0,0.9504872159132688,0.9504923903312444,0.9505907626208379,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13636363636363635,0.0,0.0,0.25,0.0,0.0,0.9456687557372394,0.9456281407035176,0.9457177322074789
dbp_19483_dnb_1250,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.9676931509744227,0.9676381909547739,0.9674306393244874
dbp_2305_dnb_1251,1,0.9996205804237146,0.9996418979409132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.20689655172413793,0.25,0.25,0.5,0.0,1.0,1.0,1.0
dbp_199_dnb_1252,0,0.9166835787795631,0.916651745747538,0.9172932330827068,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.12903225806451613,0.0,0.25,0.0,0.0,0.921640041473224,0.9216080402010051,0.9215922798552473
dbp_127_dnb_1253,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7382729175884772,0.7381909547738694,0.7370325693606755
dbp_73_dnb_1254,0,0.891377175412435,0.8914055505819158,0.8915145005370569,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5416666666666667,0.28125,0.25,0.25,0.5,0.0,0.9096141273122313,0.9096482412060302,0.9095295536791315
dbp_204_dnb_1254,0,0.8887800631189465,0.8887197851387646,0.8882921589688507,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29166666666666663,0.21052631578947367,0.25,0.25,0.5,0.0,0.8800380391354021,0.88,0.879372738238842
dbp_10_dnb_1260,0,0.8116608283111711,0.811727842435094,0.8120300751879699,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.03571428571428571,0.0,0.3333333333333333,0.0,0.0,0.8266643772742582,0.8267336683417086,0.827503015681544
dbp_129_dnb_1260,0,0.8575411846714491,0.8575649059982096,0.8582169709989259,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23076923076923073,0.12,0.0,0.3333333333333333,0.0,0.0,0.8656148669620863,0.8656281407035176,0.8661037394451145
dbp_318_dnb_1260,0,0.9899086157656187,0.9898836168307967,0.9892588614393125,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.06451612903225806,0.0,0.25,0.0,0.0,0.9999141477846827,0.9998994974874372,0.9987937273823885
dbp_11_dnb_1262,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.9652067387385007,0.9651256281407035,0.9650180940892642
dbp_210_dnb_1262,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.058823529411764705,0.0,0.25,0.0,0.0,0.964589263189872,0.9645226130653266,0.9638118214716526
dbp_4077_dnb_1262,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.9862075114084387,0.9861306532663316,0.985524728588661
dbp_12_dnb_1265,0,0.9957528537352239,0.9957923008057297,0.9967776584317938,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2692307692307693,0.13157894736842105,0.25,0.25,0.5,0.0,0.9997985774948324,0.9997989949748743,1.0
dbp_127_dnb_1265,0,0.8147726570841165,0.8146821844225605,0.8141783029001074,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.10810810810810811,0.25,0.25,0.5,0.0,0.8239005963426956,0.823819095477387,0.8226779252110977
dbp_128_dnb_1265,0,0.9828408231934187,0.9828111011638316,0.9828141783029001,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.10526315789473684,0.25,0.25,0.5,0.0,0.9727650356947095,0.9727638190954774,0.9722557297949337
dbp_2320_dnb_1265,1,0.9996117567126382,0.9996418979409132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1923076923076923,0.4411764705882353,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9989301493168145,0.9989949748743718,1.0
dbp_14_dnb_1267,0,0.8999391163935728,0.8999104744852283,0.9001074113856069,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.052631578947368474,0.14285714285714285,0.25,0.25,0.5,0.0,0.8942036546627659,0.8942713567839196,0.893848009650181
dbp_15_dnb_1267,0,0.7957693246625666,0.7957027752909579,0.7959183673469388,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.12903225806451613,0.0,0.25,0.0,0.0,0.7951368022030999,0.795175879396985,0.7949336550060313
dbp_2325_dnb_1269,1,0.999994117525949,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.25,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9992207260455809,0.9992964824120603,1.0
dbp_2328_dnb_1271,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47619047619047616,0.3448275862068966,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0
dbp_21751_dnb_1276,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
dbp_663_dnb_1280,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.9381599889052522,0.9381909547738694,0.9384800965018094
dbp_15970_dnb_1281,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.18181818181818182,0.2,0.2,0.5,0.0,1.0,1.0,1.0
dbp_15972_dnb_1283,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.27586206896551724,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0
dbp_22_dnb_1284,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23076923076923073,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9933530573294678,0.9933668341708543,0.9939686369119421
dbp_23_dnb_1284,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.09090909090909091,0.25,0.25,0.5,0.0,0.9564134906850347,0.9564824120603015,0.9565741857659831
dbp_24_dnb_1284,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.08571428571428572,0.25,0.25,0.5,0.0,0.9636184727551297,0.9636180904522613,0.962605548854041
dbp_57_dnb_1284,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9675478626100394,0.9676381909547739,0.9686369119420989
dbp_15973_dnb_1284,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.368421052631579,0.2962962962962963,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9994782826915329,0.9994974874371859,1.0
dbp_22_dnb_1285,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,0.11764705882352941,0.25,0.25,0.5,0.0,0.9957932414494496,0.9957788944723618,0.9951749095295537
dbp_57_dnb_1285,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.11764705882352941,0.25,0.25,0.5,0.0,0.9784015638311221,0.9784924623115578,0.9794933655006032
dbp_72_dnb_1285,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38095238095238093,0.18181818181818182,0.0,0.25,0.0,0.0,0.9770015123197929,0.9769849246231156,0.9758745476477684
dbp_22_dnb_1286,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23076923076923073,0.125,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9981772914286469,0.9981909547738693,0.9987937273823885
dbp_5732_dnb_1286,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.9978503926087846,0.9977889447236181,0.9975874547647768
dbp_15977_dnb_1286,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2941176470588235,0.24,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9998778256935869,0.9998994974874372,1.0
dbp_16910_dnb_1293,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3125,0.1111111111111111,0.0,0.0,0.0,0.0,0.999917449792964,0.9998994974874372,0.9987937273823885
dbp_35_dnb_1294,0,0.9088893006620724,0.908952551477171,0.9097744360902256,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34782608695652173,0.28125,0.25,0.6666666666666666,0.5,0.0,0.8824749212471025,0.8825125628140703,0.8829915560916767
dbp_36_dnb_1294,0,0.5038780210180798,0.5039391226499552,0.5048335123523093,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34782608695652173,0.10810810810810811,0.0,0.25,0.0,0.0,0.49509321569378495,0.49517587939698493,0.4957780458383595
dbp_137_dnb_1294,0,0.6419779230748868,0.6419874664279319,0.6423200859291085,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34782608695652173,0.10526315789473684,0.0,0.25,0.0,0.0,0.6334902887936442,0.6335678391959799,0.6344993968636912
dbp_232_dnb_1294,0,0.917248296288453,0.9171888988361683,0.9172932330827068,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17391304347826086,0.05,0.0,0.25,0.0,0.0,0.9110571049312192,0.9110552763819095,0.9107358262967431
dbp_239_dnb_1294,0,0.6335836326042007,0.6335720680393913,0.6337271750805585,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26086956521739135,0.12195121951219512,0.0,0.25,0.0,0.0,0.6033396511758451,0.6034170854271357,0.6043425814234017
dbp_247_dnb_1294,0,0.9975205371875303,0.9974932855863922,0.9967776584317938,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26086956521739135,0.02564102564102564,0.0,0.25,0.0,0.0,0.9905892763979052,0.9906532663316583,0.991556091676719
dbp_35_dnb_1295,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.17857142857142858,0.0,0.3333333333333333,0.0,0.0,0.7557174273393078,0.755678391959799,0.7551266586248492
dbp_14893_dnb_1296,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09677419354838712,0.0,0.0,0.0,0.0,0.0,0.680405222456298,0.6804020100502512,0.6803377563329313
