ids,gender_lev_sim,gender_jac_q3_sim,gender_jac_an_sim,gender_rel_jac_an_sim,gender_containment_sim,gender_exact_sim,deathdate_days_diff_sim,deathdate_months_diff_sim,deathdate_years_diff_sim,work_cosine_tfidf_sim,work_lev_sim,work_jac_q3_sim,work_jac_an_sim,work_rel_jac_an_sim,work_containment_sim,work_exact_sim,birthdate_days_diff_sim,birthdate_months_diff_sim,birthdate_years_diff_sim,name_lev_sim,name_jac_q3_sim,name_jac_an_sim,name_rel_jac_an_sim,name_containment_sim,name_exact_sim,label
dbp_347_viaf_5740,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.21126760563380287,0.009009009009009009,0.0,0.0,0.0,0.0,0.9547242012874572,0.9547374773687387,0.9553140096618358,0.5294117647058824,0.2,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_283_viaf_2261,1.0,1.0,1.0,1.0,1.0,1.0,0.9711060449327615,0.9711636437742002,0.9718482252141983,0.0,0.07499999999999996,0.007751937984496124,0.0,0.0,0.0,0.0,0.9759626187989902,0.975960571313619,0.9758454106280193,0.5384615384615384,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_17_viaf_7745,1.0,1.0,1.0,1.0,1.0,1.0,0.5653486791669595,0.5654167515793764,0.5642594859241126,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.6075205213276407,0.6075236370951519,0.607487922705314,0.4545454545454546,0.08695652173913043,0.0,0.3333333333333333,0.0,0.0,0
dbp_12793_viaf_8898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14516129032258063,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3846153846153846,0.20454545454545456,0.2,0.2,0.3333333333333333,0.0,1
dbp_76_viaf_2314,0.0,0.0,0.0,0.0,0.0,0.0,0.9051129344889577,0.9051355206847361,0.9057527539779682,0.0,0.20958083832335328,0.023809523809523808,0.0,0.0,0.0,0.0,0.8697407901867739,0.8697445182055924,0.8707729468599034,0.16666666666666663,0.12121212121212122,0.25,0.25,0.5,0.0,0
dbp_281_viaf_4522,1.0,1.0,1.0,1.0,1.0,1.0,0.8408438869416464,0.8408396168738537,0.8408812729498164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.836024348009993,0.836049084691209,0.8357487922705313,0.368421052631579,0.14285714285714285,0.0,0.25,0.0,0.0,0
dbp_293_viaf_4494,0.0,0.0,0.0,0.0,0.0,0.0,0.9830774020548152,0.983085388220909,0.9840881272949816,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.9675954687851109,0.967612150472742,0.967391304347826,0.5,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0
dbp_62_viaf_892,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9384128851466564,0.9384429692214846,0.9384057971014492,0.4375,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_194_viaf_6394,1.0,1.0,1.0,1.0,1.0,1.0,0.9079819090565191,0.9079885877318117,0.9082007343941249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9307198657026159,0.9306980486823577,0.9299516908212561,0.4736842105263158,0.25806451612903225,0.25,0.25,0.5,0.0,0
dbp_255_viaf_4202,1.0,1.0,1.0,1.0,1.0,1.0,0.9870979836833348,0.9871611982881597,0.9865361077111383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9979974356601853,0.9979883323274995,0.9975845410628019,0.2666666666666667,0.08,0.25,0.25,0.5,0.0,0
dbp_84_viaf_4660,1.0,1.0,1.0,1.0,1.0,1.0,0.9417166310137155,0.9417159160383126,0.9412484700122399,0.0,0.23555555555555552,0.03806228373702422,0.0,0.0,0.0,0.0,0.9365524169563666,0.9365318849326092,0.9359903381642511,0.23076923076923073,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_8_viaf_4263,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9745185253724241,0.9744518205592436,0.9746376811594203,0.4545454545454546,0.18181818181818182,0.0,0.3333333333333333,0.0,0.0,0
dbp_16192_viaf_1732,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.08411214953271029,0.04950495049504951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3666666666666667,0.3235294117647059,0.4,0.4,1.0,0.0,1
dbp_290_viaf_4276,1.0,1.0,1.0,1.0,1.0,1.0,0.9106031541981768,0.9105359690238435,0.9094247246022031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9206773029489908,0.9206397103198551,0.9202898550724637,0.30000000000000004,0.09090909090909091,0.0,0.3333333333333333,0.0,0.0,0
dbp_22096_viaf_1171,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.974908463643213,0.9749547374773687,0.9746376811594203,0.1428571428571429,0.03333333333333333,0.0,0.0,0.0,0.0,0
dbp_147_viaf_8402,1.0,1.0,1.0,1.0,1.0,1.0,0.9040617582763388,0.9041165681679234,0.9033047735618115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9855194109949375,0.9855159927579964,0.9855072463768116,0.4,0.14814814814814814,0.0,0.25,0.0,0.0,0
dbp_5008_viaf_3443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3939393939393939,0.3055555555555556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5882352941176471,0.55,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_357_viaf_9658,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9084834705827924,0.9085697042848522,0.9094202898550725,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_94_viaf_9099,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.18181818181818177,0.011560693641618497,0.0,0.0,0.0,0.0,0.9998149445494561,0.99979883323275,1.0,0.6923076923076923,0.45,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_361_viaf_74,1.0,1.0,1.0,1.0,1.0,1.0,0.7915792081362378,0.7916242103117994,0.7906976744186046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8401120907300438,0.840173003419835,0.8405797101449275,0.5384615384615384,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_144_viaf_3246,1.0,1.0,1.0,1.0,1.0,1.0,0.9730979234248258,0.9730996535561443,0.9730722154222766,0.0,0.2178217821782178,0.006060606060606061,0.0,0.0,0.0,0.0,0.9770927788719549,0.9770669885334943,0.9770531400966184,0.5,0.17391304347826086,0.0,0.3333333333333333,0.0,0.0,0
dbp_30684_viaf_10129,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.875,0.7894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_2956_viaf_1958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9999933908767663,1.0,1.0,0.45833333333333337,0.2903225806451613,0.25,0.25,0.5,0.0,1
dbp_293_viaf_4721,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0561797752808989,0.0,0.0,0.0,0.0,0.0,0.9897162042483444,0.9897404948702474,0.9891304347826086,0.5,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_247_viaf_1174,1.0,1.0,1.0,1.0,1.0,1.0,0.9435444724534922,0.9435500305685756,0.9436964504283966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9146035186972097,0.9146047073023537,0.9154589371980676,0.4375,0.17857142857142858,0.0,0.3333333333333333,0.0,0.0,0
dbp_29_viaf_8706,1.0,1.0,1.0,1.0,1.0,1.0,0.9386836193938664,0.9386590584878745,0.9388004895960832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9645123127965844,0.9644940655803661,0.9637681159420289,0.34782608695652173,0.11428571428571428,0.0,0.25,0.0,0.0,0
dbp_258_viaf_7601,1.0,1.0,1.0,1.0,1.0,1.0,0.9657664714960514,0.9657631954350927,0.9657282741738066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9658473556897942,0.9658016495674915,0.966183574879227,0.33333333333333337,0.14285714285714285,0.0,0.25,0.0,0.0,0
dbp_40_viaf_7373,1.0,1.0,1.0,1.0,1.0,1.0,0.935576958485235,0.935500305685755,0.9351285189718482,0.0,0.18518518518518523,0.005494505494505495,0.0,0.0,0.0,0.0,0.9062198458752462,0.9061557030778515,0.9057971014492754,0.5555555555555556,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_152_viaf_6348,1.0,1.0,1.0,1.0,1.0,1.0,0.6503633922862413,0.6502954962298757,0.6499388004895961,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.685947682180482,0.6858780929390464,0.6859903381642511,0.25,0.1724137931034483,0.0,0.3333333333333333,0.0,0.0,0
dbp_97_viaf_1933,1.0,1.0,1.0,1.0,1.0,1.0,0.9795589746679924,0.9795190544120644,0.9791921664626683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9697203019047493,0.9697244015288674,0.9698067632850241,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_247_viaf_2001,0.0,0.0,0.0,0.0,0.0,0.0,0.8702299531657477,0.8702873446097412,0.8702570379436965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8936757299776612,0.8936833635083484,0.893719806763285,0.3846153846153846,0.16,0.0,0.3333333333333333,0.0,0.0,0
dbp_191_viaf_849,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.14754098360655743,0.01818181818181818,0.0,0.0,0.0,0.0,0.9036125467595468,0.9035405351036009,0.9033816425120773,0.5454545454545454,0.3,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_1046_viaf_462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dbp_1177_viaf_545,1.0,1.0,1.0,1.0,1.0,1.0,0.9999966523050553,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9987938350098476,0.9987929993964997,0.998792270531401,0.5555555555555556,0.45454545454545453,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_400_viaf_120,1.0,1.0,1.0,1.0,1.0,1.0,0.8362173725281458,0.8361524352965152,0.835985312117503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8573255521922462,0.8573727620197144,0.857487922705314,0.5,0.24242424242424243,0.25,0.25,0.5,0.0,0
dbp_7836_viaf_1111,0.0,0.0,0.0,0.0,0.0,0.0,0.9095553256805027,0.909618911758712,0.9094247246022031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9492419335650932,0.9492053912693623,0.9492753623188406,0.2857142857142857,0.05405405405405406,0.0,0.0,0.0,0.0,0
dbp_2271_viaf_1402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9999603452605977,1.0,1.0,0.38888888888888884,0.2222222222222222,0.0,0.25,0.0,0.0,1
dbp_19_viaf_1582,1.0,1.0,1.0,1.0,1.0,1.0,0.887413671316615,0.8874057468921949,0.8873929008567931,0.0,0.12121212121212122,0.016129032258064516,0.0,0.0,0.0,0.0,0.867764662339894,0.8677328505330919,0.8671497584541062,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_9725_viaf_6868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6,0.3333333333333333,0.2,0.2,0.3333333333333333,0.0,1
dbp_80_viaf_2445,1.0,1.0,1.0,1.0,1.0,1.0,0.451520355659111,0.4514978601997147,0.4516523867809058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4885596076824449,0.48863407765037215,0.48913043478260865,0.4,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0
dbp_17368_viaf_3046,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,0.3333333333333333,0.0,0.0,1
dbp_157_viaf_8245,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8542060460259342,0.8542546771273386,0.8538647342995169,0.6,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_361_viaf_6360,1.0,1.0,1.0,1.0,1.0,1.0,0.8172493329717823,0.8173018137354799,0.8164014687882497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8936360752382588,0.8936833635083484,0.893719806763285,0.3913043478260869,0.21212121212121213,0.25,0.25,0.5,0.0,0
dbp_37_viaf_7288,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.19491525423728817,0.042704626334519574,0.0,0.0,0.0,0.0,0.9209020131389369,0.9208408770871053,0.9202898550724637,0.5,0.24,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_209_viaf_1640,1.0,1.0,1.0,1.0,1.0,1.0,0.9976833950983051,0.9976564092113307,0.9975520195838433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9928588423459744,0.9928585797626233,0.9939613526570048,0.375,0.19230769230769232,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_3333_viaf_5446,1.0,1.0,1.0,1.0,1.0,1.0,0.9826221155423434,0.9826778072141839,0.981640146878825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9852682643120564,0.9853148259907464,0.9855072463768116,0.2941176470588235,0.06896551724137931,0.0,0.0,0.0,0.0,0
dbp_248_viaf_6073,1.0,1.0,1.0,1.0,1.0,1.0,0.9439328050670711,0.9438557163236193,0.9436964504283966,0.0,0.13235294117647056,0.0,0.0,0.0,0.0,0.0,0.9769870329002155,0.9769664051498692,0.9770531400966184,0.4,0.21212121212121213,0.0,0.25,0.0,0.0,0
dbp_209_viaf_9222,1.0,1.0,1.0,1.0,1.0,1.0,0.9805699785412754,0.9806399021805584,0.9804161566707467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9745053071259566,0.9744518205592436,0.9734299516908212,0.375,0.10344827586206896,0.0,0.3333333333333333,0.0,0.0,0
dbp_389_viaf_5846,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9627245449618653,0.9626835646751156,0.96256038647343,0.09090909090909094,0.11428571428571428,0.25,0.25,0.5,0.0,0
dbp_16784_viaf_2420,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9994382245251345,0.9993964996982498,1.0,0.33333333333333337,0.30303030303030304,0.4,0.4,0.6666666666666666,0.0,1
dbp_38_viaf_1640,0.0,0.0,0.0,0.0,0.0,0.0,0.9986307927676399,0.9986753617281434,0.9987760097919217,0.0,0.21875,0.02336448598130841,0.0,0.0,0.0,0.0,0.9769440735991963,0.9769664051498692,0.9758454106280193,0.25,0.12903225806451613,0.25,0.25,0.5,0.0,0
dbp_24258_viaf_1187,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9959552165809684,0.995976664654999,0.9963768115942029,0.1333333333333333,0.03225806451612903,0.0,0.0,0.0,0.0,0
dbp_361_viaf_9932,1.0,1.0,1.0,1.0,1.0,1.0,0.8064295829106869,0.8065009170572651,0.8053855569155447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8746645869958891,0.8746731040032187,0.8756038647342995,0.5384615384615384,0.30434782608695654,0.25,0.25,0.5,0.0,0
dbp_35_viaf_986,0.0,0.0,0.0,0.0,0.0,0.0,0.7960985963115097,0.7961076013857754,0.7968176254589963,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.8035405073162994,0.8035606517803259,0.8031400966183575,0.7142857142857143,0.2916666666666667,0.0,0.3333333333333333,0.0,0.0,0
dbp_144_viaf_3243,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.16666666666666663,0.008,0.0,0.0,0.0,0.0,0.9812036535233236,0.9811909072621203,0.9818840579710145,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0
dbp_8369_viaf_1799,0.0,0.0,0.0,0.0,0.0,0.0,0.9910884360573528,0.9911351131037294,0.9902080783353733,0.0,0.19298245614035092,0.0,0.0,0.0,0.0,0.0,0.9681142849589573,0.9681150673908671,0.967391304347826,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0
dbp_7_viaf_6005,1.0,1.0,1.0,1.0,1.0,1.0,0.9992333778576761,0.9992867332382311,0.9987760097919217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9881762785348895,0.9882317441158721,0.9891304347826086,0.5333333333333333,0.28,0.25,0.25,0.5,0.0,0
dbp_27429_viaf_4286,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9536502187619791,0.9536310601488635,0.9528985507246377,0.13043478260869568,0.0,0.0,0.0,0.0,0.0,0
dbp_80_viaf_7132,1.0,1.0,1.0,1.0,1.0,1.0,0.659375387077228,0.6593641736295088,0.6597307221542228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6610478103974726,0.6611345805672904,0.6618357487922706,0.4666666666666667,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0
dbp_102_viaf_8099,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.999289519252376,0.9992959163146248,1.0,0.3529411764705882,0.17857142857142858,0.25,0.25,0.5,0.0,0
dbp_74_viaf_5026,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7254206706938258,0.7254073627036813,0.7258454106280193,0.3529411764705882,0.125,0.0,0.25,0.0,0.0,0
dbp_356_viaf_2402,1.0,1.0,1.0,1.0,1.0,1.0,0.9239470662475353,0.9238842469940901,0.9241126070991432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.946677593750413,0.9466908066787367,0.9468599033816425,0.19999999999999996,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_4773_viaf_3357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.7272727272727273,0.47058823529411764,0.3333333333333333,0.3333333333333333,0.5,0.0,1
dbp_340_viaf_1694,0.0,0.0,0.0,0.0,0.0,0.0,0.9357276047577441,0.9357040961891175,0.9351285189718482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9601304640926335,0.960068396700865,0.9601449275362319,0.2666666666666667,0.19230769230769232,0.0,0.3333333333333333,0.0,0.0,0
dbp_7_viaf_9364,1.0,1.0,1.0,1.0,1.0,1.0,0.6986405010829793,0.6986957407784797,0.6988984088127295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7515696667680065,0.7516596258298129,0.7524154589371981,0.2142857142857143,0.19230769230769232,0.0,0.3333333333333333,0.0,0.0,0
dbp_12611_viaf_8807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.045454545454545456,0.0,0.0,0.0,0.0,1
dbp_12_viaf_7491,1.0,1.0,1.0,1.0,1.0,1.0,0.9912223438551385,0.9912370083554106,0.9902080783353733,0.0,0.22972972972972971,0.017857142857142856,0.0,0.0,0.0,0.0,0.970599315294833,0.9706296519814926,0.9710144927536232,0.42105263157894735,0.25,0.25,0.25,0.5,0.0,0
dbp_186_viaf_9767,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9288428747042418,0.9287869643934822,0.928743961352657,0.30000000000000004,0.09375,0.0,0.25,0.0,0.0,0
dbp_6940_viaf_4887,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9447444252045524,0.9447797223898612,0.9456521739130435,0.1333333333333333,0.03125,0.0,0.0,0.0,0.0,0
dbp_206_viaf_8798,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9016562462823682,0.9016294508147255,0.9009661835748792,0.6363636363636364,0.23809523809523808,0.0,0.3333333333333333,0.0,0.0,0
dbp_5079_viaf_3479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.47619047619047616,0.4,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_361_viaf_4700,1.0,1.0,1.0,1.0,1.0,1.0,0.9223502157589392,0.922355818218871,0.9216646266829865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9666734960940082,0.9667069000201167,0.967391304347826,0.5333333333333333,0.28,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_295_viaf_645,1.0,1.0,1.0,1.0,1.0,1.0,0.8631730122224343,0.8631546769920522,0.8629130966952264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8829656457774312,0.8829209414604707,0.8828502415458938,0.5,0.2413793103448276,0.25,0.25,0.5,0.0,0
dbp_60_viaf_7707,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.25365853658536586,0.04580152671755725,0.0,0.0,0.0,0.0,0.9869040223124,0.9869241601287467,0.9867149758454107,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_273_viaf_2914,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.996811098039734,0.9967813317239992,0.9975845410628019,0.38888888888888884,0.20689655172413793,0.25,0.25,0.5,0.0,0
dbp_388_viaf_337,1.0,1.0,1.0,1.0,1.0,1.0,0.8210489667339553,0.821071938047687,0.8212974296205631,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8197989504712305,0.8197545765439549,0.8200483091787439,0.44999999999999996,0.21875,0.25,0.25,0.5,0.0,0
dbp_156_viaf_7189,1.0,1.0,1.0,1.0,1.0,1.0,0.8561562436184565,0.8561239046260445,0.8555691554467564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9033283544604973,0.9033393683363509,0.9033816425120773,0.5263157894736843,0.32142857142857145,0.25,0.25,0.5,0.0,0
dbp_53_viaf_4042,1.0,1.0,1.0,1.0,1.0,1.0,0.9015543347627991,0.9014672916242104,0.9020807833537332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9359708141117999,0.935928384630859,0.9359903381642511,0.33333333333333337,0.17857142857142858,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_16953_viaf_2594,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.22972972972972971,0.18947368421052632,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8421052631578947,0.625,0.25,0.6666666666666666,0.5,0.0,1
dbp_96_viaf_5687,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9644660489339484,0.9643934821967411,0.964975845410628,0.368421052631579,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_151_viaf_2176,1.0,1.0,1.0,1.0,1.0,1.0,0.9782332874699126,0.9781944161402079,0.97796817625459,0.0,0.2264150943396226,0.051094890510948905,0.0,0.0,0.0,0.0,0.9963682867830753,0.996378998189499,0.9963768115942029,0.5652173913043479,0.4074074074074074,0.25,0.6666666666666666,0.5,0.0,0
dbp_14408_viaf_4259,1.0,1.0,1.0,1.0,1.0,1.0,0.9463029730878804,0.9461993071122886,0.9461444308445532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.025,0.0,0.0,0.0,0.0,0
dbp_226_viaf_5567,1.0,1.0,1.0,1.0,1.0,1.0,0.9072655023383649,0.9072753209700428,0.9082007343941249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9035034962261906,0.9034399517199758,0.9033816425120773,0.47058823529411764,0.20689655172413793,0.0,0.3333333333333333,0.0,0.0,0
dbp_4_viaf_1289,1.0,1.0,1.0,1.0,1.0,1.0,0.9886211848831488,0.9885877318116976,0.988984088127295,0.0,0.1333333333333333,0.013513513513513514,0.0,0.0,0.0,0.0,0.9521796888424782,0.952222892778113,0.9528985507246377,0.42307692307692313,0.14285714285714285,0.0,0.25,0.0,0.0,0
dbp_10894_viaf_7481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6875,0.55,0.5,0.5,0.6666666666666666,0.0,1
dbp_13734_viaf_9715,1.0,1.0,1.0,1.0,1.0,1.0,0.9991262516194475,0.9991848379865498,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9995836252362762,0.9995976664654999,1.0,0.6875,0.55,0.3333333333333333,0.3333333333333333,0.5,0.0,1
dbp_25523_viaf_7012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9018644336642301,0.9019312009656004,0.9021739130434783,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0
dbp_553_viaf_219,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.2102564102564103,0.1262135922330097,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
