ids,gender_lev_sim,gender_jac_q3_sim,gender_jac_an_sim,gender_rel_jac_an_sim,gender_containment_sim,gender_exact_sim,deathdate_days_diff_sim,deathdate_months_diff_sim,deathdate_years_diff_sim,work_cosine_tfidf_sim,work_lev_sim,work_jac_q3_sim,work_jac_an_sim,work_rel_jac_an_sim,work_containment_sim,work_exact_sim,birthdate_days_diff_sim,birthdate_months_diff_sim,birthdate_years_diff_sim,name_lev_sim,name_jac_q3_sim,name_jac_an_sim,name_rel_jac_an_sim,name_containment_sim,name_exact_sim,label
dbp_65_wiki_20208,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9307548609150593,0.9307980619800713,0.9308452250274424,0.36,0.10526315789473684,0.0,0.25,0.0,0.0,0
dbp_60_wiki_28791,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4666666666666667,0.18518518518518517,0.0,0.3333333333333333,0.0,0.0,0
dbp_21536_wiki_11973,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.913740907370811,0.9137032635524271,0.9132821075740944,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0
dbp_50_wiki_6169,1.0,1.0,1.0,1.0,1.0,1.0,0.9875774909406726,0.9876036824355118,0.9879649890590809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.965984106294412,0.9659932352134565,0.9659714599341384,0.65,0.4482758620689655,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_2193_wiki_13111,1.0,1.0,1.0,1.0,1.0,1.0,0.9831960707975202,0.9831373621365418,0.9824945295404814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9639418311999568,0.963982082457263,0.9637760702524698,0.25,0.0,0.0,0.0,0.0,0.0,0
dbp_68_wiki_4035,1.0,1.0,1.0,1.0,1.0,1.0,0.9441286574226588,0.9441254215659466,0.9431072210065645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9834335449690955,0.9834536977785904,0.9835345773874863,0.3529411764705882,0.10714285714285714,0.0,0.3333333333333333,0.0,0.0,0
dbp_54_wiki_1543,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9344369627765331,0.9344547033549685,0.9341383095499451,0.3076923076923077,0.03571428571428571,0.0,0.3333333333333333,0.0,0.0,0
dbp_54_wiki_7302,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9866951784287696,0.9866532589816254,0.9857299670691547,0.25,0.037037037037037035,0.0,0.3333333333333333,0.0,0.0,0
dbp_801_wiki_785,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dbp_29_wiki_15533,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.017699115044247815,0.0,0.0,0.0,0.0,0.0,0.9782737970098689,0.9782429838193619,0.9780461031833151,0.47058823529411764,0.2692307692307692,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_37_wiki_2079,1.0,1.0,1.0,1.0,1.0,1.0,0.9694528465754245,0.9694649530580621,0.9693654266958425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9838450033337137,0.9838193619160801,0.9835345773874863,0.4117647058823529,0.21428571428571427,0.25,0.25,0.5,0.0,0
dbp_68_wiki_25410,1.0,1.0,1.0,1.0,1.0,1.0,0.9625647629600791,0.9626287485188223,0.962800875273523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9554784029408762,0.9554803912606271,0.9549945115257958,0.5454545454545454,0.13636363636363635,0.0,0.3333333333333333,0.0,0.0,0
dbp_22503_wiki_16511,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5714285714285714,0.48,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_4640_wiki_16487,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9409422096215184,0.940945241795411,0.9418221734357849,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0
dbp_41_wiki_20944,1.0,1.0,1.0,1.0,1.0,1.0,0.14323620137162707,0.14328684714246653,0.14332603938730848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14662934509043068,0.14663131913337601,0.1470911086717892,0.4666666666666667,0.15384615384615385,0.0,0.25,0.0,0.0,0
dbp_62_wiki_27416,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.856902589484686,0.8569339062071487,0.8572996706915478,0.04761904761904767,0.05128205128205128,0.0,0.25,0.0,0.0,0
dbp_96_wiki_27746,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9758440903166127,0.9757747508913064,0.9758507135016465,0.4666666666666667,0.28,0.25,0.25,0.5,0.0,0
dbp_65_wiki_60,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.56,0.6153846153846154,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_12824_wiki_23959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5,0.4375,0.5,0.5,1.0,0.0,1
dbp_53_wiki_14901,1.0,1.0,1.0,1.0,1.0,1.0,0.9230421371028121,0.9229787621912314,0.9234135667396062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9459848270973865,0.9459731236858945,0.9462129527991219,0.4285714285714286,0.21212121212121213,0.25,0.25,0.5,0.0,0
dbp_21_wiki_27219,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9940263453487185,0.9940579577657921,0.9934138309549945,0.08333333333333337,0.037037037037037035,0.0,0.3333333333333333,0.0,0.0,0
dbp_53_wiki_432,1.0,1.0,1.0,1.0,1.0,1.0,0.9696834476355904,0.9697384012396317,0.9693654266958425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9492224337912435,0.9491726848889295,0.9495060373216246,0.4,0.19230769230769232,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_28_wiki_5440,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,0.9617801203917223,0.9618084039741136,0.9617067833698031,0.0,0.10389610389610393,0.011627906976744186,0.0,0.0,0.0,0.0,0.9523519200389233,0.9523722460919646,0.9527991218441273,0.33333333333333337,0.16129032258064516,0.0,0.25,0.0,0.0,0
dbp_76_wiki_17175,1.0,1.0,1.0,1.0,1.0,1.0,0.823194872869935,0.8231701759183301,0.8227571115973742,0.0,0.11538461538461542,0.011235955056179775,0.0,0.0,0.0,0.0,0.82220193295331,0.8221958131456257,0.8221734357848518,0.4375,0.16666666666666666,0.0,0.25,0.0,0.0,0
dbp_1949_wiki_2764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.7096774193548387,0.6285714285714286,0.75,0.75,1.0,0.0,1
dbp_48_wiki_16196,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38888888888888884,0.2222222222222222,0.25,0.25,0.5,0.0,0
dbp_22_wiki_27694,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46153846153846156,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_58_wiki_23366,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9561691724581184,0.9562117195356066,0.9571899012074643,0.5,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_24704_wiki_25497,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.987388951291739,0.9873845872566048,0.986827661909989,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0
dbp_224_wiki_305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.8076923076923077,0.7,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_102_wiki_1625,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8989163928616479,0.8988938659840936,0.8990120746432492,0.4117647058823529,0.1724137931034483,0.25,0.25,0.5,0.0,0
dbp_57_wiki_1785,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.990025888840168,0.9899442362190328,0.9890230515916575,0.5384615384615384,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_18_wiki_699,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9189877523561247,0.919005393546028,0.9198682766190999,0.3076923076923077,0.125,0.0,0.3333333333333333,0.0,0.0,0
dbp_40_wiki_15820,1.0,1.0,1.0,1.0,1.0,1.0,0.9163696804528166,0.9163248564397046,0.9157549234135667,0.0,0.20740740740740737,0.06111111111111111,0.0,0.0,0.0,0.0,0.8779770664520276,0.8779595941128073,0.8770581778265643,0.375,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0
dbp_52_wiki_17126,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.632627747310504,0.6325989578572082,0.6322722283205269,0.34782608695652173,0.15151515151515152,0.25,0.25,0.5,0.0,0
dbp_19361_wiki_1823,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9936058769469188,0.99360087759393,0.9934138309549945,0.125,0.0,0.0,0.0,0.0,0.0,0
dbp_50_wiki_24016,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8147686522786384,0.814791114361459,0.814489571899012,0.35,0.12903225806451613,0.0,0.3333333333333333,0.0,0.0,0
dbp_53_wiki_3588,1.0,1.0,1.0,1.0,1.0,1.0,0.6039411817555629,0.60404703308723,0.6039387308533917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6351355409926658,0.6351586068196362,0.6355653128430296,0.4666666666666667,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_55_wiki_11960,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.07826086956521738,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.5,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_30_wiki_24759,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8770880761167941,0.8771368498034555,0.8770581778265643,0.5,0.17857142857142858,0.25,0.25,0.5,0.0,0
dbp_21628_wiki_25239,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9894522498062842,0.9894871560471706,0.9890230515916575,0.0,0.0,0.0,0.0,0.0,0.0,0
dbp_3742_wiki_5899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.875,0.7894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_23_wiki_25448,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9899748319628066,0.9900356522534053,0.9901207464324918,0.4,0.2,0.25,0.25,0.5,0.0,0
dbp_69_wiki_7962,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8959040370973265,0.8958771368498034,0.8957189901207464,0.3913043478260869,0.11764705882352941,0.0,0.25,0.0,0.0,0
dbp_17_wiki_7929,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,0.7070258452876523,0.7070458481451098,0.7067833698030634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7174722641022099,0.7174330377548221,0.716794731064764,0.2857142857142857,0.09375,0.0,0.25,0.0,0.0,0
dbp_27002_wiki_4039,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9401733531153705,0.940122497486059,0.9407244785949506,0.0,0.0,0.0,0.0,0.0,0.0,0
dbp_27002_wiki_6087,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9607702981120969,0.9606911052198556,0.960482985729967,0.25,0.038461538461538464,0.0,0.0,0.0,0.0,0
dbp_80_wiki_26209,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4899177683939909,0.48989852820184665,0.48957189901207465,0.375,0.12903225806451613,0.0,0.25,0.0,0.0,0
dbp_53_wiki_8752,1.0,1.0,1.0,1.0,1.0,1.0,0.9501362642628253,0.950050132166621,0.9507658643326039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9289318300586854,0.9289697412926228,0.9286498353457738,0.4666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_7_wiki_7018,1.0,1.0,1.0,1.0,1.0,1.0,0.9402803150549549,0.9402971470239723,0.9398249452954048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9962848613355277,0.9962519425907305,0.995609220636663,0.46153846153846156,0.15384615384615385,0.0,0.3333333333333333,0.0,0.0,0
dbp_17163_wiki_6421,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6538461538461539,0.5862068965517241,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_57_wiki_7067,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.990025888840168,0.9899442362190328,0.9890230515916575,0.5384615384615384,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_17269_wiki_11196,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9953388074314786,0.9952463662126337,0.9945115257958288,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0
dbp_95_wiki_23756,1.0,1.0,1.0,1.0,1.0,1.0,0.980114402084394,0.9801294321392763,0.9792122538293216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9678822207939645,0.967821555900905,0.9681668496158068,0.47058823529411764,0.25925925925925924,0.25,0.25,0.5,0.0,0
dbp_57_wiki_320,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9939842985085385,0.9940579577657921,0.9945115257958288,0.5384615384615384,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_95_wiki_4519,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9413776947519537,0.9413109059329007,0.9407244785949506,0.5294117647058824,0.36,0.25,0.25,0.5,0.0,0
dbp_62_wiki_1381,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9988286951664154,0.9988115915531585,0.9989023051591658,0.375,0.10344827586206896,0.0,0.3333333333333333,0.0,0.0,0
dbp_19_wiki_12424,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9622779776671212,0.9623365938385593,0.9626783754116356,0.5882352941176471,0.27586206896551724,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_88_wiki_18703,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,0.8353748015932436,0.8353841946951053,0.8347921225382933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4375,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0
dbp_51_wiki_23213,1.0,1.0,1.0,1.0,1.0,1.0,0.983516516426582,0.983501959711968,0.9835886214442013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9566587178116421,0.9566687997074687,0.9560922063666301,0.46153846153846156,0.22727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_98_wiki_5036,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9872327773139277,0.9872017551878599,0.986827661909989,0.4375,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_2509_wiki_12153,1.0,1.0,1.0,1.0,1.0,1.0,0.9996496061813064,0.9996354024245738,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9644674167022063,0.9644391626291251,0.9637760702524698,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0
dbp_14181_wiki_26806,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9996756386614689,0.9996343358625103,0.9989023051591658,0.875,0.5909090909090909,0.3333333333333333,0.3333333333333333,0.5,0.0,1
dbp_6_wiki_30591,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6349853737063088,0.6348843587165189,0.6344676180021953,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_18354_wiki_16812,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9702428505354965,0.9702897888289606,0.9703622392974753,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0
dbp_6573_wiki_18456,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9351607690967738,0.9351860316299478,0.9352360043907794,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0
dbp_1021_wiki_964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5925925925925926,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_11452_wiki_21579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.7058823529411764,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_101_wiki_21711,1.0,1.0,1.0,1.0,1.0,1.0,0.9830762780389926,0.9830462127426852,0.9824945295404814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9907737219262258,0.9907669805283846,0.991218441273326,0.3571428571428571,0.07407407407407407,0.0,0.3333333333333333,0.0,0.0,0
dbp_101_wiki_24801,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.11538461538461539,0.0,0.3333333333333333,0.0,0.0,0
dbp_65_wiki_28726,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9991620665421279,0.9990858396562757,0.9989023051591658,0.4,0.24242424242424243,0.25,0.25,0.5,0.0,0
dbp_12_wiki_14195,1.0,1.0,1.0,1.0,1.0,1.0,0.9784852205684167,0.9784887430498587,0.9781181619256017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.972804704440747,0.9728494377913887,0.9736553238199781,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_95_wiki_14115,1.0,1.0,1.0,1.0,1.0,1.0,0.7463058908089006,0.7463312368972747,0.7472647702407003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7887716916645142,0.7888289605996892,0.7892425905598244,0.6153846153846154,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_30_wiki_20597,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9120590337636126,0.9120577749337234,0.9121844127332601,0.16666666666666663,0.13793103448275862,0.0,0.25,0.0,0.0,0
dbp_69_wiki_20994,1.0,1.0,1.0,1.0,1.0,1.0,0.8966338234853704,0.896636587366694,0.8960612691466083,0.0,0.17543859649122806,0.012048192771084338,0.0,0.0,0.0,0.0,0.867285155663409,0.8672639180912332,0.867178924259056,0.18181818181818177,0.0,0.0,0.3333333333333333,0.0,0.0,0
dbp_26_wiki_6262,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,0.8244077745500284,0.8243551180384651,0.8238512035010941,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8373898522954571,0.837370874851449,0.8375411635565313,0.5555555555555556,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_23629_wiki_20616,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9837068494302653,0.9837279458817076,0.9846322722283205,0.17647058823529416,0.0,0.0,0.0,0.0,0.0,0
dbp_102_wiki_425,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6931271436380128,0.6931163726117562,0.6937431394072449,0.4117647058823529,0.18518518518518517,0.25,0.25,0.5,0.0,0
dbp_57_wiki_319,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.999507451300749,0.9994515037937655,0.9989023051591658,0.46153846153846156,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.0,0
dbp_35_wiki_30699,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4285714285714286,0.21875,0.0,0.3333333333333333,0.0,0.0,0
dbp_8178_wiki_14743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6111111111111112,0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,1
dbp_23074_wiki_27066,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9980117851286333,0.998080263278179,0.9989023051591658,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0
dbp_16091_wiki_21619,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9779764657828821,0.9780601517506171,0.9780461031833151,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0
dbp_10256_wiki_19125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6857142857142857,0.5581395348837209,0.6,0.6,0.75,0.0,1
dbp_77_wiki_13903,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9631639646566275,0.9631593381479111,0.9626783754116356,0.4285714285714286,0.21212121212121213,0.25,0.25,0.5,0.0,0
dbp_95_wiki_7804,1.0,1.0,1.0,1.0,1.0,1.0,0.8819412416519421,0.8819615349557925,0.8829321663019694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9280848865636319,0.9281469969832709,0.9286498353457738,0.3913043478260869,0.14285714285714285,0.25,0.25,0.5,0.0,0
dbp_75_wiki_10489,1.0,1.0,1.0,1.0,1.0,1.0,0.8955017819172831,0.8954516452465591,0.8949671772428884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8923060289162127,0.8922204954749063,0.8924259055982436,0.2666666666666667,0.12,0.25,0.25,0.5,0.0,0
dbp_22410_wiki_14329,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9740811263747815,0.9740378462382302,0.9747530186608123,0.0,0.0,0.0,0.0,0.0,0.0,0
dbp_51_wiki_4443,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9934677230434704,0.9934180455251851,0.9934138309549945,0.5384615384615384,0.21739130434782608,0.25,0.25,0.5,0.0,0
dbp_10_wiki_956,0.6333333333333334,0.4,0.0,0.0,0.0,0.0,0.9416968644245456,0.9417555373256767,0.9420131291028446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9953838576173858,0.9954291982813785,0.995609220636663,0.24,0.05128205128205128,0.0,0.25,0.0,0.0,0
