ids,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_rel_jac_an_sim,finish_containment_sim,finish_exact_sim,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_rel_jac_an_sim,shape_containment_sim,shape_exact_sim,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_rel_jac_an_sim,color_containment_sim,color_exact_sim,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_rel_jac_an_sim,base_containment_sim,base_exact_sim,style_cosine_tfidf_sim,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_rel_jac_an_sim,style_containment_sim,style_exact_sim,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_rel_jac_an_sim,height_containment_sim,height_exact_sim,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_rel_jac_an_sim,category_containment_sim,category_exact_sim,title_cosine_tfidf_sim,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_rel_jac_an_sim,title_containment_sim,title_exact_sim,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_rel_jac_an_sim,capacity_containment_sim,capacity_exact_sim,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_rel_jac_an_sim,material_containment_sim,material_exact_sim,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_rel_jac_an_sim,brand_containment_sim,brand_exact_sim,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_rel_jac_an_sim,product_type_containment_sim,product_type_exact_sim,label
rewo_48488_cdi_2584,0.10344827586206895,0.09090909090909091,0.2,0.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5428571428571429,0.5263157894736842,0.5,0.5,1.0,0.0,0.42159658690003066,0.7096774193548387,0.45454545454545453,0.42857142857142855,0.6666666666666666,0.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.512792275144194,0.5687499999999999,0.4928292046936115,0.7333333333333333,0.42857142857142855,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096774193548387,0.4878048780487805,0.3333333333333333,0.3333333333333333,0.5,0.0,1
rewo_15366_cdi_513,0.375,0.25,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07747791436600415,0.16000000000000003,0.06818181818181818,0.14285714285714285,0.14285714285714285,0.25,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.454206627911454,0.38701923076923067,0.4224250325945242,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,1
rewo_19953_cdi_664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.11908284023668625,0.16289592760180996,0.0,0.21428571428571427,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
rewo_37874_cdi_1296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.2218094405594404,0.11126373626373626,0.0,0.1607142857142857,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_30318_cdi_1022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7303685888510121,0.4645872420262664,0.6304945054945055,0.6285714285714286,0.6428571428571428,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_79212_cdi_5155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.7333333333333333,0.5,0.5,0.75,0.0,0.0,0.045454545454545414,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5096341056989475,0.408653846153846,0.32670700086430426,0.4714285714285714,0.2755102040816326,0.7999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.303030303030303,0.2,0.2857142857142857,0.2857142857142857,0.5,0.0,0
rewo_17885_cdi_16,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5322668317096739,0.4283216783216782,0.4297082228116711,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6,0.6666666666666666,0.6666666666666666,1.0,0.0,0
rewo_63042_cdi_5630,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6153846153846154,0.5333333333333333,0.16666666666666666,0.4,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6255783644708796,0.4122596153846152,0.32926829268292684,0.5076923076923078,0.2967032967032967,0.7999999999999999,-1.0,0.5714285714285714,0.25,0.3333333333333333,0.3333333333333333,0.5,0.0,0.22388059701492535,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26086956521739135,0.18840579710144928,0.2,0.2,0.4,0.0,0
rewo_66064_cdi_5143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.7333333333333333,0.5,0.5,0.75,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5200482998057315,0.3975849731663685,0.3230769230769231,0.4714285714285714,0.2755102040816326,0.7999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2549019607843137,0.20408163265306123,0.2,0.2,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.125,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,1
rewo_19448_cdi_2143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5903252890041801,0.31818181818181823,0.2465753424657534,0.36363636363636365,0.36363636363636365,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2797326730950184,0.5274475524475524,0.4426229508196721,0.44000000000000006,0.2571428571428572,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24390243902439024,0.25,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043479,0.40625,0.4,0.4,0.6666666666666666,0.0,0
rewo_36502_cdi_1239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8461538461538461,0.6176470588235294,0.6,0.6,0.75,0.0,0.9043987895122984,0.8529411764705882,0.7837837837837838,0.8,0.8,1.0,0.0,0.5882352941176471,0.47619047619047616,0.75,0.75,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6007144280437556,0.34222643553629467,0.24725274725274726,0.4,0.23376623376623376,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7619047619047619,0.64,0.75,0.75,1.0,0.0,1
rewo_45209_cdi_2004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18083918180571965,0.4879807692307692,0.3796526054590571,0.29333333333333333,0.2755102040816326,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
rewo_64106_cdi_2014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08360334091827269,0.296153846153846,0.050046339202965716,0.16923076923076924,0.09890109890109891,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
rewo_31033_cdi_1055,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3888888888888889,0.75,0.75,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7839503313635282,0.5482320099255583,0.5682148040638607,0.6285714285714286,0.36734693877551017,0.7619047619047619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30952380952380953,0.39361702127659576,0.42857142857142855,0.5384615384615384,0.75,0.0,1
rewo_43087_cdi_1556,0.5555555555555556,0.38461538461538464,0.5,0.5,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7060389163782901,0.625,0.5714285714285714,0.6,0.6,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1638334885485649,0.2860576923076922,0.2967032967032967,0.22000000000000003,0.1285714285714286,0.26666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.5882352941176471,0.6666666666666666,0.6666666666666666,1.0,0.0,0
rewo_2158_cdi_5948,0.1578947368421053,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.394112232406284,0.43181818181818177,0.45,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.0,0.125,0.08333333333333333,0.5,0.5,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6185044461705385,0.33100632244467854,0.24150268336314848,0.4,0.23376623376623376,0.5333333333333333,-1.0,0.4,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7619047619047619,0.64,0.75,0.75,1.0,0.0,0
rewo_65196_cdi_4998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49689158219360147,0.4563233376792698,0.3263736263736264,0.44000000000000006,0.2571428571428572,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6818181818181819,0.5769230769230769,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,1
rewo_34038_cdi_1040,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5098047700803808,0.4398479427549195,0.4297082228116711,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17647058823529416,0.02040816326530612,0.0,0.0,0.0,0.0,0
rewo_5530_cdi_2659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22916666666666663,0.20588235294117646,0.2,0.2,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5186035549713636,0.4283216783216782,0.4297082228116711,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4411764705882353,0.40540540540540543,0.4,0.4,1.0,0.0,0
rewo_32699_cdi_1111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.125,0.5,0.5,1.0,0.0,0.651248050503412,0.39341820151679296,0.5600691443388073,0.6285714285714286,0.36734693877551017,0.6666666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5625,0.45,0.6666666666666666,0.6666666666666666,1.0,0.0,0.4375,0.35,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_62364_cdi_4599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5925925925925926,0.8421052631578947,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3620009808536004,0.5857872596153846,0.42032967032967034,0.3142857142857143,0.18367346938775508,0.38095238095238093,-1.0,0.1428571428571429,0.2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.8421052631578947,0.7567567567567568,0.75,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5217391304347826,0.4025974025974026,0.4166666666666667,0.5454545454545454,0.7142857142857143,0.0,0
rewo_8849_cdi_17,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28678115166649976,0.21212121212121215,0.19444444444444445,0.16666666666666666,0.16666666666666666,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49847560200730057,0.3975849731663685,0.38722294654498046,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.5,0.0,0
rewo_31231_cdi_286,0.1578947368421053,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8461538461538461,0.6176470588235294,0.6,0.6,0.75,0.0,0.749833894147655,0.6896551724137931,0.5555555555555556,0.6,0.6,0.75,0.0,0.19999999999999996,0.1,0.25,0.25,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6080923040014147,0.34222643553629467,0.24725274725274726,0.4,0.23376623376623376,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7619047619047619,0.64,0.75,0.75,1.0,0.0,0
rewo_76629_cdi_6844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4411183126506663,0.6527576197387518,0.29321266968325793,0.36666666666666664,0.3506493506493506,0.38095238095238093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4347826086956522,0.37037037037037035,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_69751_cdi_5741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33782233021975944,0.6596153846153846,0.42140468227424754,0.55,0.3214285714285714,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.35,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_81715_cdi_7548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7830245198779147,0.5925925925925926,0.5161290322580645,0.6,0.6,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5217773800895763,0.6141826923076923,0.43398392652123996,0.66,0.3857142857142857,0.6666666666666666,-1.0,0.9285714285714286,0.7222222222222222,0.6,1.0,0.75,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.4,0.5,0.5,1.0,0.0,0.5217391304347826,0.4444444444444444,0.5,0.5,1.0,0.0,1
rewo_37297_cdi_3108,0.1578947368421053,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5135135135135135,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.0,0.4381355993334983,0.38888888888888884,0.3181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4987678912955762,0.38701923076923067,0.38076923076923075,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20588235294117652,0.018867924528301886,0.0,0.0,0.0,0.0,0
rewo_41596_cdi_7011,0.1578947368421053,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44897959183673475,0.31746031746031744,0.4,0.4,0.6666666666666666,0.0,0.19410908990443254,0.375,0.25,0.2,0.2,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4987678912955762,0.3457167832167832,0.4224250325945242,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15492957746478875,0.05952380952380952,0.0,0.0,0.0,0.0,0
rewo_1421_cdi_133,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5161290322580645,0.49230769230769234,0.5454545454545454,0.5454545454545454,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5066913305833306,0.3975849731663685,0.4297082228116711,0.55,0.3214285714285714,0.5333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4838709677419355,0.5,0.5,1.0,0.0,0
rewo_51705_cdi_3180,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26003030149736517,0.07547169811320753,0.07017543859649122,0.1111111111111111,0.1111111111111111,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3445187084413183,0.6673486088379705,0.39831401475237094,0.55,0.3214285714285714,0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17910447761194026,0.22641509433962265,0.25,0.25,1.0,0.0,0.4375,0.35,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
rewo_48659_cdi_2622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08823529411764708,0.08333333333333333,0.2,0.2,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486849710068433,0.5869230769230769,0.5024813895781638,0.24444444444444444,0.3214285714285714,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5675675675675675,0.525,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
rewo_15214_cdi_507,0.1578947368421053,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8461538461538461,0.6176470588235294,0.6,0.6,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.08333333333333333,0.5,0.5,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6094869521092728,0.3992983367983368,0.2387267904509284,0.4,0.23376623376623376,0.5333333333333333,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
