ids,label,description_lev_sim,description_jac_q3_sim,description_jac_an_sim,description_exact_sim,description_all_missing,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_exact_sim,base_all_missing,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_exact_sim,product_type_all_missing,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_exact_sim,brand_all_missing,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_exact_sim,height_all_missing,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_exact_sim,finish_all_missing,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_exact_sim,category_all_missing,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_exact_sim,material_all_missing,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_exact_sim,style_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_exact_sim,color_all_missing,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_exact_sim,shape_all_missing,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_exact_sim,capacity_all_missing
katom_10936_cdi_482,0,0.7094017094017093,0.6655948553054662,0.6862745098039216,0,0,0.55,0.3488372093023256,0.5,0,0,0.28205128205128205,0.08928571428571429,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.4,0.17391304347826086,0.0,0,0,0.2906976744186046,0.11,0.06666666666666667,0,0,0.4415584415584416,0.1694915254237288,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_11995_cdi_3277,0,0.27722772277227725,0.2913907284768212,0.23076923076923078,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.1333333333333333,0.08695652173913043,0.0,0,0,0.26190476190476186,0.1865671641791045,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_3763_cdi_2666,0,0.7305389221556886,0.6697530864197531,0.6851851851851852,0,0,0.381578947368421,0.2537313432835821,0.2222222222222222,0,0,0.24390243902439024,0.45652173913043476,0.42857142857142855,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.3275862068965517,0.2553191489361702,0.2,0,0,0.7142857142857143,0.45714285714285713,0.2,0,0,0.4285714285714286,0.15966386554621848,0.11764705882352941,0,0,0.13636363636363635,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_9340_cdi_3407,0,0.8333333333333334,0.5633802816901409,0.6428571428571429,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,0.3125,0.13043478260869565,0.2,0,0,0.6666666666666667,0.56,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.391304347826087,0.3333333333333333,0,0,0.3928571428571429,0.26744186046511625,0.38461538461538464,0,0,0.25,0.3684210526315789,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_8092_cdi_107,0,0.7388535031847134,0.5981873111782477,0.5789473684210527,0,0,0.22368421052631582,0.09433962264150944,0.16666666666666666,0,0,0.38235294117647056,0.34545454545454546,0.375,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.11428571428571432,0.05555555555555555,0.0,0,0,0.37662337662337664,0.1452991452991453,0.11764705882352941,0,0,0.1428571428571429,0.047619047619047616,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_5130_cdi_837,0,0.8513931888544892,0.6872852233676976,0.625,0,0,-1.0,-1.0,-1.0,-1,0,0.7241379310344828,0.7333333333333333,0.75,0,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.1428571428571429,0.07142857142857142,0.125,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.5384615384615384,0.40625,0.375,0,0,0.4390243902439024,0.19834710743801653,0.17391304347826086,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_9765_cdi_57,0,0.7724550898203593,0.6822429906542056,0.6607142857142857,0,0,0.23529411764705888,0.09333333333333334,0.1,0,0,0.5434782608695652,0.4583333333333333,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.34375,0.2647058823529412,0.25,0,0,-1.0,-1.0,-1.0,-1,1,0.25,0.45454545454545453,0.5,0,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.37662337662337664,0.1452991452991453,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,1,0.3157894736842105,0.48,0.5,0,0,-1.0,-1.0,-1.0,-1,1
katom_19662_cdi_4572,0,0.48039215686274506,0.38461538461538464,0.34615384615384615,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3142857142857143,0.14814814814814814,0.1875,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_22271_cdi_663,0,0.6432291666666667,0.6717791411042945,0.6727272727272727,0,0,0.23529411764705888,0.09333333333333334,0.1,0,0,0.42553191489361697,0.18032786885245902,0.1111111111111111,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.4642857142857143,0.2647058823529412,0.25,0,0,-1.0,-1.0,-1.0,-1,1,0.25,0.45454545454545453,0.5,0,0,0.32499999999999996,0.07407407407407407,0.0,0,0,0.39473684210526316,0.16379310344827586,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_5607_cdi_2827,0,0.7647058823529411,0.7080745341614907,0.6909090909090909,0,0,0.22916666666666663,0.15492957746478872,0.2857142857142857,0,0,0.32352941176470584,0.22413793103448276,0.25,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.5882352941176471,0.42857142857142855,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.125,0.2682926829268293,0.2,0,0,0.47887323943661975,0.7397260273972602,0.7272727272727273,0,0,0.3835616438356164,0.18181818181818182,0.125,0,0,0.09523809523809523,0.1111111111111111,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_15899_cdi_5374,0,0.8881789137380192,0.7147540983606557,0.6851851851851852,0,0,0.40476190476190477,0.15217391304347827,0.0,0,0,0.4565217391304348,0.4375,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.2777777777777778,0.13333333333333333,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.30000000000000004,0.36363636363636365,0.25,0,0,0.4155844155844156,0.17543859649122806,0.1875,0,0,0.4545454545454546,0.44,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_14199_cdi_226,0,0.7131367292225201,0.6707317073170732,0.6851851851851852,0,0,0.6296296296296297,0.38636363636363635,0.2,0,0,0.4411764705882353,0.49019607843137253,0.375,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,0,0.2359550561797753,0.21428571428571427,0.16666666666666666,0,0,0.08450704225352113,0.0547945205479452,0.0,0,0,0.4285714285714286,0.15966386554621848,0.11764705882352941,0,0,0.2272727272727273,0.04878048780487805,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_13823_cdi_801,0,0.7535410764872521,0.6533742331288344,0.7037037037037037,0,0,0.37254901960784315,0.2,0.0,0,0,0.3695652173913043,0.6,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.2777777777777778,0.13333333333333333,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.30000000000000004,0.11764705882352941,0.0,0,0,0.36363636363636365,0.13333333333333333,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,0.4285714285714286,0.46153846153846156,0.5,0,0,-1.0,-1.0,-1.0,-1,1
katom_121_cdi_4589,0,0.7567567567567568,0.7193548387096774,0.7090909090909091,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.1842105263157895,0.05128205128205128,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.25,0.08333333333333333,0.0,0,0,0.39473684210526316,0.16379310344827586,0.11764705882352941,0,0,0.16666666666666663,0.05405405405405406,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_7195_cdi_3319,0,0.8293413173652695,0.7346278317152104,0.75,0,0,0.2796610169491526,0.25675675675675674,0.2,0,0,0.3555555555555555,0.5849056603773585,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.30000000000000004,0.0967741935483871,0.2,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.30000000000000004,0.13333333333333333,0.0,0,0,0.381578947368421,0.14655172413793102,0.11764705882352941,0,0,0.13636363636363635,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_9354_cdi_704,0,0.7557471264367817,0.7003058103975535,0.7272727272727273,0,0,0.3382352941176471,0.23255813953488372,0.2,0,0,0.1707317073170732,0.06060606060606061,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.22033898305084745,0.14285714285714285,0,0,0.29166666666666663,0.11428571428571428,0.0,0,0,0.35064935064935066,0.17647058823529413,0.13333333333333333,0,0,0.4545454545454546,0.44,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_23155_cdi_964,0,0.6580976863753214,0.684375,0.6851851851851852,0,0,0.381578947368421,0.2537313432835821,0.2222222222222222,0,0,0.32352941176470584,0.19047619047619047,0.2222222222222222,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.3275862068965517,0.2553191489361702,0.2,0,0,0.11111111111111116,0.03508771929824561,0.0,0,0,0.39473684210526316,0.16666666666666666,0.11764705882352941,0,0,0.33333333333333337,0.1111111111111111,0.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_7482_cdi_1317,0,0.4808743169398907,0.4020356234096692,0.4117647058823529,0,0,0.5,0.6666666666666666,0.5,0,0,0.30487804878048785,0.15942028985507245,0.1,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.39655172413793105,0.5526315789473685,0.5,0,0,0.18181818181818177,0.058823529411764705,0.0,0,0,0.381578947368421,0.1523809523809524,0.125,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_2344_cdi_3666,0,0.8031496062992126,0.7857142857142857,0.7843137254901961,0,0,0.2265625,0.21428571428571427,0.2,0,0,0.2222222222222222,0.4375,0.42857142857142855,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.2222222222222222,0.0967741935483871,0.2,0,0,0.09999999999999998,0.20689655172413793,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.625,0.56,0.5,0,0,0.28125,0.13392857142857142,0.125,0,0,0.4025974025974026,0.14655172413793102,0.11764705882352941,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_11910_cdi_662,0,0.7178082191780821,0.641399416909621,0.6379310344827587,0,0,0.3977272727272727,0.2159090909090909,0.18181818181818182,0,0,0.33999999999999997,0.35714285714285715,0.3,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.19047619047619047,0.07407407407407407,0.0,0,0,0.35064935064935066,0.13333333333333333,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,0.375,0.52,0.5,0,0,-1.0,-1.0,-1.0,-1,0
katom_25140_cdi_495,0,0.7961165048543689,0.694078947368421,0.6862745098039216,0,0,0.2432432432432432,0.175,0.2,0,0,0.16666666666666663,0.11688311688311688,0.08333333333333333,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.1428571428571429,0.05555555555555555,0.0,0,0,0.06000000000000005,0.03773584905660377,0.0,0,0,0.3205128205128205,0.1487603305785124,0.11764705882352941,0,0,0.19999999999999996,0.04878048780487805,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_2311_cdi_26,0,0.7102272727272727,0.6403508771929824,0.603448275862069,0,0,0.381578947368421,0.2537313432835821,0.2222222222222222,0,0,0.31000000000000005,0.6,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.2692307692307693,0.11363636363636363,0.0,0,0,0.368421052631579,0.14655172413793102,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,0.375,0.52,0.5,0,0,-1.0,-1.0,-1.0,-1,0
katom_4949_cdi_3441,0,0.6611295681063123,0.5302013422818792,0.56,0,0,0.16666666666666663,0.03508771929824561,0.0,0,0,0.5217391304347826,0.4868421052631579,0.4166666666666667,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.2941176470588235,0.11538461538461539,0.2,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.16666666666666663,0.07692307692307693,0.0,0,0,0.3194444444444444,0.14035087719298245,0.125,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_9857_cdi_1118,0,0.8918032786885246,0.7345454545454545,0.6730769230769231,0,0,-1.0,-1.0,-1.0,-1,0,0.5714285714285714,0.6086956521739131,0.6666666666666666,0,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.26086956521739135,0.12903225806451613,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7972972972972973,0.7916666666666666,0.7,0,0,0.4320987654320988,0.184,0.17391304347826086,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_19401_cdi_2655,0,0.6649484536082475,0.6805970149253732,0.6964285714285714,0,0,0.55,0.3488372093023256,0.5,0,0,0.19999999999999996,0.0425531914893617,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,0,0.21739130434782605,0.13793103448275862,0.0,0,0,0.33944954128440363,0.09836065573770492,0.05555555555555555,0,0,0.37662337662337664,0.17647058823529413,0.13333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_8893_cdi_1148,0,0.8576051779935275,0.697452229299363,0.6666666666666666,0,0,0.2763157894736842,0.23255813953488372,0.2,0,0,0.1585365853658537,0.2978723404255319,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.2586206896551724,0.34210526315789475,0.25,0,0,0.19999999999999996,0.11764705882352941,0.0,0,0,0.375,0.14960629921259844,0.1111111111111111,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_1749_cdi_594,0,0.7578347578347578,0.6759259259259259,0.7037037037037037,0,0,0.2763157894736842,0.23255813953488372,0.2,0,0,0.12871287128712872,0.125,0.1111111111111111,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.12903225806451613,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,0,0.2586206896551724,0.34210526315789475,0.25,0,0,0.32432432432432434,0.11627906976744186,0.0,0,0,0.3076923076923077,0.13008130081300814,0.11764705882352941,0,0,0.13636363636363635,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_21004_cdi_4093,0,0.6647398843930636,0.6238805970149254,0.625,0,0,0.22368421052631582,0.09433962264150944,0.16666666666666666,0,0,0.24390243902439024,0.44680851063829785,0.42857142857142855,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,0,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.09999999999999998,0.04878048780487805,0.0,0,0,0.3076923076923077,0.13008130081300814,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_23149_cdi_3444,0,0.797427652733119,0.6902356902356902,0.6862745098039216,0,0,0.19736842105263153,0.16279069767441862,0.16666666666666666,0,0,0.5111111111111111,0.6129032258064516,0.5555555555555556,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4,0.1724137931034483,0.2,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.15517241379310343,0.30303030303030304,0.3333333333333333,0,0,0.11428571428571432,0.05555555555555555,0.0,0,0,0.3472222222222222,0.15178571428571427,0.125,0,0,0.13636363636363635,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_3915_cdi_278,0,0.7146892655367232,0.6666666666666666,0.6730769230769231,0,0,0.368421052631579,0.3695652173913043,0.4,0,0,0.41891891891891897,0.43859649122807015,0.375,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.3448275862068966,0.42424242424242425,0.3333333333333333,0,0,0.125,0.06349206349206349,0.0,0,0,0.38961038961038963,0.18446601941747573,0.13333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.375,0.52,0.5,0,0,-1.0,-1.0,-1.0,-1,1
katom_18192_cdi_3753,0,0.5357142857142857,0.3576158940397351,0.2962962962962963,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.25,0.07692307692307693,0.0,0,0,0.27826086956521734,0.12352941176470589,0.1111111111111111,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_23200_cdi_4123,0,0.7542372881355932,0.6785714285714286,0.6923076923076923,0,0,0.5,0.3409090909090909,0.2,0,0,0.18888888888888888,0.3469387755102041,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.6190476190476191,0.5,0,0,0.11971830985915488,0.09090909090909091,0.0,0,0,0.4155844155844156,0.1623931623931624,0.11764705882352941,0,0,0.33333333333333337,0.10714285714285714,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_7221_cdi_105,0,0.8301886792452831,0.7466216216216216,0.7115384615384616,0,0,0.23529411764705888,0.09333333333333334,0.1,0,0,0.5434782608695652,0.4583333333333333,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.45833333333333337,0.32142857142857145,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.25,0.45454545454545453,0.5,0,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.4025974025974026,0.1724137931034483,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,1,0.46153846153846156,0.7777777777777778,1.0,0,0,-1.0,-1.0,-1.0,-1,0
katom_14127_cdi_4550,0,0.7887323943661972,0.7102803738317757,0.7222222222222222,0,0,0.2432432432432432,0.175,0.2,0,0,0.1842105263157895,0.10204081632653061,0.14285714285714285,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.3035714285714286,0.18181818181818182,0.125,0,0,0.08333333333333337,0.047619047619047616,0.0,0,0,0.4078947368421053,0.16101694915254236,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_2214_cdi_655,0,0.7302052785923754,0.5947712418300654,0.5084745762711864,0,0,-1.0,-1.0,-1.0,-1,0,0.2325581395348837,0.0625,0.0,0,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.25,0.09090909090909091,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.24,0.045454545454545456,0.0,0,0,1.0,1.0,1.0,1,0,0.4545454545454546,0.1968503937007874,0.21739130434782608,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_67_cdi_873,0,0.7846607669616519,0.6161616161616161,0.5172413793103449,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.5142857142857142,0.3902439024390244,0.375,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.4690265486725663,0.47619047619047616,0.4,0,0,0.4444444444444444,0.17073170731707318,0.125,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.2222222222222222,0.16666666666666666,0.2,0,0
katom_4310_cdi_590,0,0.7202572347266881,0.5782747603833865,0.5849056603773585,0,0,0.10526315789473684,0.05,0.0,0,0,0.28888888888888886,0.5,0.42857142857142855,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.38961038961038963,0.1623931623931624,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,0.6666666666666667,0.5714285714285714,0.5,0,0,-1.0,-1.0,-1.0,-1,0
katom_9871_cdi_2668,0,0.7859154929577465,0.6880733944954128,0.6909090909090909,0,0,0.423728813559322,0.25757575757575757,0.2222222222222222,0,0,0.717948717948718,0.4444444444444444,0.42857142857142855,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.2857142857142857,0.2391304347826087,0.2,0,0,0.28125,0.08888888888888889,0.0,0,0,0.4155844155844156,0.16521739130434782,0.11764705882352941,0,0,-1.0,-1.0,-1.0,-1,0,0.5,0.2222222222222222,0.0,0,0,-1.0,-1.0,-1.0,-1,1
katom_19386_cdi_26,0,0.7146974063400576,0.6993670886075949,0.6851851851851852,0,0,0.381578947368421,0.2537313432835821,0.2222222222222222,0,0,0.36904761904761907,0.6326530612244898,0.5714285714285714,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.35,0.13333333333333333,0.2,0,0,0.36111111111111116,0.23684210526315788,0.2,0,0,-1.0,-1.0,-1.0,-1,1,0.1216216216216216,0.19148936170212766,0.2,0,0,0.2666666666666667,0.09803921568627451,0.0,0,0,0.35526315789473684,0.14150943396226415,0.13333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.46153846153846156,0.7777777777777778,1.0,0,0,-1.0,-1.0,-1.0,-1,0
katom_6770_cdi_2649,0,0.80466472303207,0.7133757961783439,0.7222222222222222,0,0,0.40476190476190477,0.16279069767441862,0.0,0,0,0.275,0.09615384615384616,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.0784313725490196,0.0,0,0,0.16279069767441856,0.06451612903225806,0.0,0,0,0.36363636363636365,0.17647058823529413,0.13333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.375,0.5833333333333334,0.5,0,0,0.25,0.1,0.0,0,0
