id,label,sum_weighted_sim,sum_sim,title_no_par_no_stop_words_lev_sim,title_no_par_no_stop_words_jac_q3_sim,title_no_par_no_stop_words_jac_an_sim,title_no_par_no_stop_words_exact_sim,title_no_par_no_stop_words_all_missing,pages_num_abs_diff_sim,pages_num_sim,pages_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,title_no_par_lev_sim,title_no_par_jac_q3_sim,title_no_par_jac_an_sim,title_no_par_exact_sim,title_no_par_all_missing,pubdate_days_sim,pubdate_years_sim,pubdate_days_diff_sim,pubdate_all_missing,binding_exact_sim,binding_all_missing,firstauthor_lev_sim,firstauthor_jac_q3_sim,firstauthor_jac_an_sim,firstauthor_exact_sim,firstauthor_all_missing,publisher_lev_sim,publisher_jac_q3_sim,publisher_jac_an_sim,publisher_exact_sim,publisher_all_missing
bx_40654_half_1618,0,0.6958108617552768,0.6931481270365777,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.07692307692307687,0.0,0.0,0,0
bx_23230_half_162,0,0.6188782436601048,0.6177773831720599,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.5581395348837209,0.3278688524590164,0.4444444444444444,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9370901978070416,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.11111111111111116,0.0,0.0,0,0
bx_21386_half_2490,0,0.6497525390104575,0.6502189337169778,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.75,0.5396825396825397,0.6666666666666666,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.986486858780098,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.21052631578947367,0.0,0.0,0,0
bx_183399_half_1261,0,0.6098398440124677,0.6087180738738149,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.8,0.7272727272727273,1.0,0,0,0.8,0.7272727272727273,1.0,0.0,0,0.0,0.0,0.8925009642404541,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2272727272727273,0.0,0.0,0,0
bx_15596_half_1345,0,0.6210417985999606,0.6199765446001572,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.627906976744186,0.3478260869565217,0.3333333333333333,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9710727863794149,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.14814814814814814,0.0,0.0,0,0
bx_34576_half_1866,0,0.6075221113335574,0.6079877977173418,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.29268292682926833,0.26666666666666666,0.25,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8499090859000495,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.4166666666666666,0.125,0.0,0,0
bx_103845_half_2048,0,0.6529330654321261,0.6516605658521422,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.6538461538461539,0.6071428571428571,0.7142857142857143,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9165794258636841,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2222222222222222,0.028571428571428567,0.0,0,0
bx_4781_half_926,0,0.6565668998889751,0.6569778321145362,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.76,0.578125,0.6666666666666666,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9663617830183481,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.2631578947368421,0.07142857142857142,0.0,0,0
bx_1585_half_32,0,0.6387635491215169,0.6376004396904656,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.5744680851063829,0.5294117647058824,0.625,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9539230811614964,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1428571428571429,0.0,0.0,0,0
bx_28407_half_94,0,0.6814621412020109,0.6831187719616028,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.676923076923077,0.527027027027027,0.5833333333333334,0,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9916111080500304,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.11764705882352945,0.0,0.0,0,0
bx_71602_half_1333,0,0.6405061817901444,0.6410070266913818,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.4404761904761905,0.6363636363636364,0.8333333333333334,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9828365199184528,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.05263157894736848,0.0,0.0,0,0
bx_227104_half_3092,0,0.6336479537711269,0.632479911639202,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.5588235294117647,0.5,0.6,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9337015813543446,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.11764705882352945,0.0,0.0,0,0
bx_156446_half_2590,0,0.7460305961887953,0.7444118650740099,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9538128822524656,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.25,0.030303030303030307,0.0,0,0
bx_7405_half_2643,0,0.7749066544967611,0.7761643594268729,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.426829268292683,0.463768115942029,0.625,0,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.989985674141826,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.8461538461538461,0.8095238095238095,0.8333333333333334,0,0
bx_55919_half_2376,0,0.7417560723491176,0.7401589052001808,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9564025566146896,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1818181818181817,0.0,0.0,0,0
bx_81327_half_182,0,0.7231458699468081,0.7242224140318545,0.7647058823529411,0.6190476190476191,0.6666666666666666,0.0,0,-1.0,-1.0,0,0.6774193548387097,0.6176470588235294,0.5714285714285714,0,0,0.6774193548387097,0.6176470588235294,0.5714285714285714,0.0,0,1.0,1.0,0.9980715190919608,0,-1.0,1,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_81495_half_39,0,0.7428340525282763,0.7409084958568993,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.7107416386577773,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.3076923076923077,0.13636363636363635,0.0,0,0
bx_39748_half_18,0,0.7325177277157322,0.7308533519235028,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8756543060223704,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.05263157894736848,0.0,0.0,0,0
bx_215507_half_1585,0,0.7405647643854274,0.7389892694273502,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9690065568350872,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1428571428571429,0.0,0.0,0,0
bx_38866_half_1589,0,0.7363688336976032,0.7391165112551173,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.2558139534883721,0.2894736842105263,0.5,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.9962119125020662,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.5,0.2857142857142857,0.3333333333333333,0,0
bx_117755_half_2357,0,0.781665007197707,0.7815605273448957,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.3695652173913043,0.3384615384615385,0.42857142857142855,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9783321395118189,0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_16772_half_542,0,0.7446291199748746,0.7429838387390161,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9291558763568241,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2727272727272727,0.0,0.0,0,0
bx_70728_half_1994,0,0.7446164890931868,0.7430309435999956,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9744338531048544,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2285714285714285,0.0,0.0,0,0
bx_258208_half_1261,0,0.74160388168911,0.7399297576871707,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8975287894649843,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.21621621621621626,0.019230769230769232,0.0,0,0
bx_72138_half_20,0,0.7329118123482969,0.7356742053946433,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.6666666666666667,0.4935064935064935,0.5833333333333334,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.9962394622293241,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.31818181818181823,0.025,0.0,0,0
bx_183758_half_1881,0,0.7821154206477274,0.7817135948365475,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9932640916854923,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.08333333333333337,0.0,0.0,0,0
bx_79115_half_2048,0,0.7102822777820264,0.7101838714369102,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.8518518518518519,0.703125,0.75,0,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9920519036861536,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.0,0.0,0,0
bx_128090_half_268,0,0.7720730890635163,0.7702588198609259,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8893602953330761,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.4705882352941176,0.206896551724138,0.25,0,0
bx_148076_half_1468,0,0.7476876978765179,0.7460039755597672,0.9565217391304348,0.8148148148148148,1.0,0.0,0,-1.0,-1.0,0,0.9565217391304348,0.8148148148148148,1.0,0,0,0.9565217391304348,0.8148148148148148,1.0,0.0,0,0.0,0.0,0.9559479861149376,0,-1.0,1,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_46388_half_854,0,0.7193478475052464,0.7194207546746882,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.6444444444444444,0.5,0.625,0,0,0.8125,0.6190476190476191,0.6,0.0,0,0.0,0.0,0.9126811394567194,0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_17637_half_1028,0,0.7872205950154005,0.7867927521293446,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9899718992781972,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.03448275862068965,0.0,0,0
bx_95385_half_22,0,0.7727125136412546,0.7708571453889385,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8602402336216871,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.3888888888888888,0.2954545454545455,0.2857142857142857,0,0
bx_229511_half_74,0,0.7415660594357295,0.739967066350789,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9544052013885064,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.17948717948717952,0.0,0.0,0,0
bx_201527_half_1616,0,0.7669887764668232,0.7653275893346757,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9891178577332084,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.33333333333333337,0.13333333333333333,0.25,0,0
bx_17091_half_336,0,0.7505009705479452,0.7489084501786403,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9880985178246736,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.13793103448275867,0.06666666666666668,0.14285714285714285,0,0
bx_212605_half_1540,0,0.7816205120633605,0.7798241319494776,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9336878064907156,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.3846153846153846,0.3809523809523809,0.3333333333333333,0,0
bx_74020_half_182,0,0.7920169822639335,0.7901750949701025,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.932654691718552,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0,0
bx_23363_half_84,0,0.7991280154451637,0.7988946590701681,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.4736842105263158,0.42857142857142855,0.6666666666666666,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9368147005344648,0,-1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_20550_half_2703,0,0.7359781118013806,0.7343019295209707,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8778445093393575,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1282051282051282,0.0,0.0,0,0
bx_189679_half_768,0,0.7480605332651641,0.7464765597584625,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9867210314617886,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1282051282051282,0.06578947368421052,0.1,0,0
bx_46348_half_2342,0,0.7388477430267409,0.7371760983536602,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8905311587415284,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16216216216216214,0.01818181818181818,0.0,0,0
bx_34455_half_1860,0,0.7011996284665104,0.6985140120121994,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.03125,0.0,0,0
bx_162280_half_32,0,0.73377602252377,0.7320900895560474,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8633533528018073,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.0625,0.030303030303030307,0.0,0,0
bx_185562_half_466,0,0.7382429564938549,0.7366406976767976,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9412226568956968,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.11764705882352945,0.0,0.0,0,0
bx_9975_half_1479,0,0.7023383744723162,0.6996479226843508,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,-1.0,-1.0,-1.0,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1818181818181817,0.041666666666666664,0.0,0,0
bx_259970_half_1576,0,0.7390460939845334,0.7373529262347867,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8748415890682683,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2,0.0,0.0,0,0
bx_155690_half_1991,0,0.7817639388451935,0.7813615900643632,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.99173508182269,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.07692307692307687,0.0,0.0,0,0
bx_94106_half_1555,0,0.7031738245064876,0.703373200727546,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.7636363636363637,0.5918367346938775,0.8333333333333334,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9560030855694528,0,-1.0,0,1.0,1.0,1.0,1.0,0,0.3888888888888888,0.3181818181818182,0.5,0,0
bx_88261_half_2523,0,0.7592866801440303,0.7576061414250485,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9496253237092952,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2631578947368421,0.15217391304347827,0.16666666666666666,0,0
bx_113747_half_760,0,0.7173579237008222,0.7157687227642711,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.8913043478260869,0.7142857142857143,0.75,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8838503498815362,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.6153846153846154,0.4,0.3333333333333333,0,0
bx_157825_half_589,0,0.7478216030912889,0.746061976368311,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8526916083530773,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.17948717948717952,0.09615384615384616,0.14285714285714285,0,0
bx_23200_half_2058,0,0.7880354392844697,0.7876043361407423,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9901234227781144,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.05263157894736842,0.0,0,0
bx_207870_half_249,0,0.7491930081983192,0.7476073853068136,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.09090909090909094,0.08333333333333333,0.14285714285714285,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9891178577332084,0,-1.0,1,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_6339_half_100,0,0.737929765700749,0.7363659496912054,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9693784781530664,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.08333333333333337,0.0,0.0,0,0
bx_78531_half_57,0,0.7827229613810571,0.7823188281907867,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9934707146399252,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.09677419354838712,0.0,0.0,0,0
bx_123777_half_1247,0,0.7420839756899663,0.7405279762446676,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9886908369607141,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1578947368421053,0.0,0.0,0,0
bx_51113_half_2136,0,0.7213630087265215,0.7197983991540381,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.5882352941176471,0.5,0.625,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9154085624552316,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.7647058823529411,0.6190476190476191,0.6666666666666666,0,0
bx_17087_half_2320,0,0.7471204704374441,0.7455407065017516,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9868863298253348,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2727272727272727,0.0,0.0,0,0
bx_46659_half_719,0,0.7387681195982907,0.7371249200813322,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9118546476389884,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1578947368421053,0.0,0.0,0,0
bx_14732_half_719,0,0.7392020699293992,0.7375702823974373,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9219102980880488,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1578947368421053,0.0,0.0,0,0
bx_81315_half_2775,0,0.7366294050660663,0.7349180288402544,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8532426028982313,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.0,0.0,0,0
bx_54631_half_1872,0,0.7216199081049453,0.7228003291642384,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.5689655172413793,0.4838709677419355,0.5,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.9987602622734036,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.16666666666666666,0.03125,0.0,0,0
bx_191724_half_915,0,0.7401650829929549,0.7385586206879723,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.944225577166786,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1578947368421053,0.0,0.0,0,0
bx_60429_half_330,0,0.7433782411641414,0.7417741678186931,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9563887817510608,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.19047619047619047,0.027777777777777776,0.0,0,0
bx_180552_half_2656,0,0.7779456328167303,0.7761953987800241,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,0.8918918918918919,0.8048780487804879,0.8,0,0,0.8918918918918919,0.8048780487804879,0.8,0.0,0,0.0,0.0,0.9572565981596782,0,-1.0,1,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,0
bx_33702_half_1051,0,0.7541484853347986,0.7525344851039972,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9835528128271528,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.27586206896551724,0.15789473684210525,0.0,0,0
bx_122943_half_1649,0,0.7344611102280153,0.7327197036871812,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8234751225962863,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.11111111111111116,0.03571428571428571,0.0,0,0
bx_252435_half_32,0,0.7462372578213278,0.7446000005627265,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9404237148052236,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2666666666666667,0.03125,0.0,0,0
bx_183674_half_2262,0,0.7711624977681687,0.7693205200609013,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.8654058074825061,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.4054054054054054,0.2391304347826087,0.2857142857142857,0,0
bx_189679_half_202,0,0.7509231934284335,0.7493111771299197,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9746680257865448,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1842105263157895,0.07462686567164177,0.1111111111111111,0,0
bx_25184_half_230,0,0.7386609785991366,0.7370282203818362,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.919430822634856,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.14814814814814814,0.0,0.0,0,0
bx_26473_half_543,0,0.7413000389638678,0.7396749217727323,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9337291310816024,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.19354838709677424,0.0,0.0,0,0
bx_245521_half_49,0,0.7366068053686174,0.7349953160619284,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9289492534023912,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.0625,0.030303030303030307,0.0,0,0
bx_103474_half_305,0,0.7408168122489754,0.7392479456219101,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9748470990137198,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1428571428571429,0.0,0.0,0,0
bx_48980_half_114,0,0.7444313844677517,0.7428255083553782,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9584136867045016,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.21052631578947367,0.029411764705882363,0.0,0,0
bx_81403_half_3021,0,0.7862068871105998,0.7843839692908199,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9283293845390932,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.3888888888888888,0.3181818181818182,0.5,0,0
bx_242915_half_217,0,0.7852082119218387,0.7834203108092487,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.951677778389994,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.3846153846153846,0.3488372093023256,0.42857142857142855,0,0
bx_135399_half_100,0,0.7861538850277027,0.7857310981500163,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.9903713703234338,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.1333333333333333,0.043478260869565216,0.0,0,0
bx_34455_half_13,0,0.7556398434644108,0.7539881353187778,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9597498484765,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.225,0.12244897959183673,0.14285714285714285,0,0
bx_15837_half_717,0,0.7542887611141488,0.7526470931356021,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9630144911565376,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.2564102564102564,0.08928571428571429,0.1111111111111111,0,0
bx_215429_half_943,0,0.7364405784533211,0.7348052103791411,1.0,1.0,1.0,1.0,0,-1.0,-1.0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.9102980880489284,0,-1.0,1,1.0,1.0,1.0,1.0,0,0.0714285714285714,0.03571428571428571,0.0,0,0
